"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","1998",2.0894,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.1735,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2000",2.211,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2001",2.2202,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.226,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.3523,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2004",2.3119,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2005",2.6533,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2006",3.034,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2007",3.0314,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2008",3.1632,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2009",3.5927,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2010",6.0687,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2011",4.3154,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2012",4.51,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2013",4.373,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2014",4.6285,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2015",4.8942,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2016",5.0926,
"KHM","MATCONSUMP","TOT","TONNE_CAP","A","2017",5.2855,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1970",3.0703,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1971",3.1564,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.2601,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.1492,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1974",3.3356,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1975",3.4744,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1976",3.2171,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1977",3.4525,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1978",3.1857,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1979",3.4763,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1980",3.4103,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1981",3.2388,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1982",3.2945,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1983",3.2072,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1984",3.233,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1985",3.2751,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1986",3.5107,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1987",3.5207,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1988",3.2873,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.1918,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1990",3.235,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.0956,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.0508,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.106,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1994",3.0721,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1995",3.1447,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.9571,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1997",3.0914,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1998",3.2124,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","1999",3.1948,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2000",3.1938,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2001",3.2654,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2002",3.1971,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2003",3.1573,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2004",3.2404,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2005",3.4804,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2006",3.5447,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2007",3.5734,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2008",3.4662,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2009",3.6706,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2010",3.9004,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2011",3.9312,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2012",3.9541,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2013",3.8798,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2014",4.0047,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2015",4.0373,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2016",4.0615,
"CMR","MATCONSUMP","TOT","TONNE_CAP","A","2017",4.0826,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1970",3.1311,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1971",3.1519,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.342,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.3451,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1974",3.2649,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1975",3.2706,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1976",3.1719,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1977",3.1671,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1978",3.1534,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1979",3.1073,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1980",3.1966,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1981",3.1574,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1982",3.1401,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1983",3.0917,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1984",3.0558,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1985",3.0585,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1986",3.2197,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1987",3.215,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1988",3.2852,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.2985,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1990",3.1877,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.1228,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.1939,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.1642,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1994",3.115,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1995",3.1212,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1996",3.231,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1997",3.1204,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1998",3.1509,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.8859,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2000",3.2038,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2001",3.1845,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2002",3.1235,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.9372,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2004",3.0624,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2005",3.0846,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2006",3.1107,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2007",3.1915,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2008",3.1511,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2009",3.1585,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2010",3.1606,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2011",3.3407,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2012",3.4123,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2013",3.3995,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2014",3.33,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2015",3.3757,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2016",3.4056,
"CAF","MATCONSUMP","TOT","TONNE_CAP","A","2017",3.4288,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.9024,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1971",2.8151,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1972",2.5939,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1973",2.4377,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1974",2.5647,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.5923,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1976",2.5897,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1977",2.6197,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1978",2.7007,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1979",2.6361,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1980",2.6392,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.4888,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1982",2.5492,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1983",2.5407,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1984",2.1802,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1985",2.4784,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1986",2.6585,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1987",2.5745,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1988",2.7503,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1989",2.549,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1990",2.5585,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1991",2.7024,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1992",2.7348,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1993",2.3918,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.6084,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.562,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.5027,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1997",2.6537,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1998",2.7791,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.6083,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2000",2.3714,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2001",2.5799,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.4611,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.7304,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2004",3.2326,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2005",3.4239,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2006",3.2359,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2007",3.0332,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2008",2.949,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2009",2.8506,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2010",2.8359,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2011",2.5726,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2012",2.9494,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2013",2.6569,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2014",2.622,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2015",2.5773,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2016",2.5401,
"TCD","MATCONSUMP","TOT","TONNE_CAP","A","2017",2.5045,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.9637,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1971",3.3457,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.1878,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.3548,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1974",2.8517,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.8235,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1976",2.8687,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1977",2.4686,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1978",2.2148,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1979",2.3879,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1980",2.3635,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.3713,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1982",2.5822,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1983",2.3211,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1984",2.9117,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1985",2.6104,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1986",2.8189,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1987",2.4096,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1988",2.4057,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1989",2.4929,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1990",2.3196,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1991",2.2517,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1992",2.1508,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1993",2.1143,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.1525,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.0287,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.0178,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1997",1.9818,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1998",2.0888,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.0329,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2000",2.1174,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2001",2.3253,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.4096,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.4861,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2004",2.5666,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2005",2.6234,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2006",2.6023,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2007",2.8064,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2008",2.8823,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2009",2.8245,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2010",2.4528,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2011",3.5749,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2012",3.5253,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2013",3.5074,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2014",3.632,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2015",3.6132,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2016",3.6264,
"COG","MATCONSUMP","TOT","TONNE_CAP","A","2017",3.6355,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1970",5.3004,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1971",5.4507,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1972",5.562,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1973",5.7554,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1974",5.5902,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1975",6.0377,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1976",6.1896,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1977",6.4053,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1978",6.509,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1979",6.5697,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1980",6.3477,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1981",5.688,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1982",5.2037,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1983",5.2426,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1984",5.6098,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1985",5.8365,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1986",5.8773,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1987",5.8893,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1988",5.6518,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1989",6.1055,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1990",6.0103,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1991",6.3382,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1992",6.2988,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1993",6.5742,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1994",7.4129,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1995",6.9529,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1996",7.7453,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1997",7.155,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1998",7.4557,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","1999",7.6628,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2000",6.9474,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2001",6.9831,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2002",6.6981,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2003",7.061,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2004",7.26,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2005",7.0374,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2006",8.7548,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2007",8.8003,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2008",8.3065,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2009",7.7918,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2010",7.4751,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2011",7.5653,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2012",7.129,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2013",7.1305,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2014",7.3505,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2015",7.3653,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2016",7.4047,
"CRI","MATCONSUMP","TOT","TONNE_CAP","A","2017",7.4447,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1970",4.8337,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1971",5.0206,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1972",5.178,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1973",5.2794,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1974",5.2045,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1975",5.4076,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1976",5.44,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1977",5.8696,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1978",5.8613,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1979",6.0139,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1980",5.8195,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1981",5.6118,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1982",5.1668,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1983",4.4416,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1984",4.6108,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1985",4.1342,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1986",4.3038,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1987",4.3291,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1988",3.9787,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.7559,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1990",3.4437,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.4076,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.2308,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.1109,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1994",3.0861,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1995",3.2242,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1996",3.2759,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1997",3.4949,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1998",3.3455,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","1999",3.4331,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2000",3.208,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2001",3.0166,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2002",3.0602,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.8427,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2004",2.8131,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2005",2.8062,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2006",2.7132,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2007",2.7301,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2008",2.7613,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2009",2.6879,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2010",2.781,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2011",2.7324,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2012",2.863,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2013",2.944,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2014",3.0382,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2015",3.0044,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2016",2.9698,
"CIV","MATCONSUMP","TOT","TONNE_CAP","A","2017",2.9347,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2000",7.4946,"E"
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2001",9.1684,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2002",10.6654,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2003",11.3313,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2004",12.8598,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2005",12.4177,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2006",13.2248,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2007",13.2742,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2008",15.3363,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2009",12.0714,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2010",10.256,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2011",10.2125,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2012",9.311,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2013",9.8058,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2014",9.0333,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2015",9.653,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2016",9.9016,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2017",9.7152,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2018",10.0971,
"HRV","MATCONSUMP","TOT","TONNE_CAP","A","2019",10.5005,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1970",13.8189,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1971",10.684,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1972",9.9865,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1973",10.6858,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1974",10.8292,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1975",11.3463,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1976",11.8147,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1977",12.5603,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1978",13.5577,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1979",13.8156,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1980",13.1977,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1981",13.9669,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1982",14.1684,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1983",14.1631,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1984",14.6156,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1985",13.6945,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1986",13.8322,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1987",14.1719,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1988",14.6738,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1989",15.267,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1990",14.1069,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1991",12.3472,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1992",10.7519,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1993",8.5514,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1994",8.3577,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1995",8.3783,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1996",9.8464,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1997",10.1521,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1998",9.9323,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","1999",9.7578,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2000",8.8993,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2001",8.6061,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2002",8.6248,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2003",8.2592,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2004",8.1352,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2005",7.2431,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2006",7.0263,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2007",7.7372,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2008",7.7525,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2009",7.8194,
"CUB","MATCONSUMP","TOT","TONNE_CAP","A","2010",7.7297,
