ISO,Description,Year,Value,Variable,Source,URL,From
AUS,Total material footprint (MF) per capita,1999,41.6734684033415,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2000,39.7569226468004,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2001,40.010376679795,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2002,40.1703871272397,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2003,42.9261897046681,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2004,42.3290564772666,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2005,42.9988445460115,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2006,38.7047110223181,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2007,45.6159146840031,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2008,37.7077434583658,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2009,43.1351234159322,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2010,40.7835170031958,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2011,40.9377034917933,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2012,41.4868116819702,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2013,41.1645534371574,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2014,42.1378640815333,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUS,Total material footprint (MF) per capita,2015,42.4854122869595,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1990,19.7399232421268,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1991,21.461143914432,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1992,23.2990123496924,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1993,22.3350246200637,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1994,23.8874080680098,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1995,23.8257856398096,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1996,23.4079507747874,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1997,23.6187053788425,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1998,25.0963223246285,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,1999,24.599101974081,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2000,24.588797950635,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2001,24.4588251560211,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2002,24.7659087251306,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2003,26.6501104903141,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2004,28.7192348947567,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2005,29.4534016251404,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2006,30.3472186699569,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2007,31.4472846991251,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2008,32.2178860500524,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2009,30.4951992863363,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2010,30.1279494508213,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2011,31.2095932372528,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2012,31.0769895063283,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2013,31.2552359725424,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2014,31.9336107107314,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
AUT,Total material footprint (MF) per capita,2015,32.3908648119406,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1990,41.3476445162247,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1991,62.6552886254055,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1992,36.2649983279037,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1993,36.6306861136209,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1994,36.6619246619283,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1995,36.0892615054024,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1996,34.853687559903,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1997,37.5162491985169,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1998,35.9457563074462,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,1999,36.7637349610998,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,2000,39.3207401364929,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
BHS,Total material footprint (MF) per capita,2001,30.7271424235827,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
