ISO,Year,Value,Description,Country,Source,URL,DownloadDate,Variable,From
SSF,2012,4.24995704173246,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2011,1.14308522617925,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2010,2.71991159634885,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2009,1.92923347085061,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2008,0.934560846582665,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2007,1.52743642387597,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2006,8.16423806591396,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2005,4.06770270508911,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2004,3.57574298141899,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2003,3.91647420133643,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2002,4.02123707533565,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2001,2.71651954448187,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,2000,6.43446523479507,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1999,5.64608087497954,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1998,3.4850523619944,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1997,4.90290291619999,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1996,3.19458504214601,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1995,4.83635140347137,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1994,4.12851720003292,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1993,3.88265241570946,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1992,5.35083619700904,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1991,6.64120650080738,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSF,1990,5.45954077674013,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2019,4.12717326960017,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2018,2.41469325206835,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2017,3.18878053680956,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2016,2.58972982289085,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2015,3.02046860278411,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2014,3.58087011045298,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2013,1.11339316770806,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2012,4.25331457060987,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2011,1.14617810033047,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2010,2.71745243787584,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2009,1.93059617672262,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2008,0.940692125393628,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2007,1.522928577657,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2006,8.16227949571636,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2005,4.05680851063745,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2004,3.56424708154116,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2003,3.91112395325732,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2002,4.01449201523906,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2001,2.71003116531517,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,2000,6.43472268357907,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1999,5.63362820821867,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1998,3.48039588654955,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1997,4.89259965381211,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1996,3.16563096071682,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1995,4.82143885573907,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1994,4.10084756940106,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1993,3.86483731716215,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1992,5.33833239594105,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1991,6.63479296047539,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
SSA,1990,5.44630006717373,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (excluding high income),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2019,4.12273727534851,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2018,2.41367221899062,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2017,3.18774338920469,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2016,2.58985879345575,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2015,3.02339836406806,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2014,3.58359588469926,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2013,1.1222237306239,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2012,4.24995704173247,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2011,1.14308522617925,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2010,2.71991159634885,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2009,1.92923347085061,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2008,0.934560846582659,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2007,1.52743642387596,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2006,8.16423806591396,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2005,4.06770270508911,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2004,3.57574298141899,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2003,3.91647420133643,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2002,4.02123707533565,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2001,2.71651954448187,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,2000,6.43446523479506,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1999,5.64608087497955,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1998,3.4850523619944,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1997,4.9029029162,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1996,3.19458504214601,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1995,4.83635140347138,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1994,4.12851720003291,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1993,3.88265241570945,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1992,5.35083619700903,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1991,6.64120650080738,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
TSS,1990,5.45954077674013,"Adjusted net savings, including particulate emission damage (% of GNI)",Sub-Saharan Africa (IDA & IBRD countries),World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
WLD,2019,11.5155384922501,"Adjusted net savings, including particulate emission damage (% of GNI)",World,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
WLD,2018,11.7872756297995,"Adjusted net savings, including particulate emission damage (% of GNI)",World,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
WLD,2017,11.8557456499688,"Adjusted net savings, including particulate emission damage (% of GNI)",World,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
WLD,2016,11.2514890788896,"Adjusted net savings, including particulate emission damage (% of GNI)",World,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
WLD,2015,11.6386229913881,"Adjusted net savings, including particulate emission damage (% of GNI)",World,World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.,https://api.worldbank.org/v2/country/all/indicator/?indicator=NY.ADJ.SVNG.GN.ZS,2021-07-16,GV1,WB API
